"Notes","Residence State","Residence State Code","MMWR Week","MMWR Week Code","UCD - ICD Sub-Chapter","UCD - ICD Sub-Chapter Code","Ten-Year Age Groups","Ten-Year Age Groups Code",Deaths,Population,Crude Rate
,"California","06","2023 Week 51 ending December 23, 2023","2023/51","Renal failure","N17-N19","85+ years","85+",32,Not Applicable,Not Applicable
,"California","06","2023 Week 52 ending December 30, 2023","2023/52","Renal failure","N17-N19","55-64 years","55-64",15,Not Applicable,Not Applicable
,"California","06","2023 Week 52 ending December 30, 2023","2023/52","Renal failure","N17-N19","65-74 years","65-74",19,Not Applicable,Not Applicable
,"California","06","2023 Week 52 ending December 30, 2023","2023/52","Renal failure","N17-N19","75-84 years","75-84",30,Not Applicable,Not Applicable
,"California","06","2023 Week 52 ending December 30, 2023","2023/52","Renal failure","N17-N19","85+ years","85+",34,Not Applicable,Not Applicable
,"Colorado","08","2023 Week 02 ending January 14, 2023","2023/02","Renal failure","N17-N19","85+ years","85+",10,Not Applicable,Not Applicable
,"Connecticut","09","2023 Week 05 ending February 04, 2023","2023/05","Renal failure","N17-N19","75-84 years","75-84",10,Not Applicable,Not Applicable
,"Florida","12","2023 Week 01 ending January 07, 2023","2023/01","Renal failure","N17-N19","65-74 years","65-74",21,Not Applicable,Not Applicable
,"Florida","12","2023 Week 01 ending January 07, 2023","2023/01","Renal failure","N17-N19","75-84 years","75-84",26,Not Applicable,Not Applicable
,"Florida","12","2023 Week 01 ending January 07, 2023","2023/01","Renal failure","N17-N19","85+ years","85+",22,Not Applicable,Not Applicable
,"Florida","12","2023 Week 02 ending January 14, 2023","2023/02","Renal failure","N17-N19","55-64 years","55-64",11,Not Applicable,Not Applicable
,"Florida","12","2023 Week 02 ending January 14, 2023","2023/02","Renal failure","N17-N19","65-74 years","65-74",23,Not Applicable,Not Applicable
,"Florida","12","2023 Week 02 ending January 14, 2023","2023/02","Renal failure","N17-N19","75-84 years","75-84",19,Not Applicable,Not Applicable
,"Florida","12","2023 Week 02 ending January 14, 2023","2023/02","Renal failure","N17-N19","85+ years","85+",31,Not Applicable,Not Applicable
,"Florida","12","2023 Week 03 ending January 21, 2023","2023/03","Renal failure","N17-N19","65-74 years","65-74",16,Not Applicable,Not Applicable
,"Florida","12","2023 Week 03 ending January 21, 2023","2023/03","Renal failure","N17-N19","75-84 years","75-84",26,Not Applicable,Not Applicable
,"Florida","12","2023 Week 03 ending January 21, 2023","2023/03","Renal failure","N17-N19","85+ years","85+",26,Not Applicable,Not Applicable
,"Florida","12","2023 Week 04 ending January 28, 2023","2023/04","Renal failure","N17-N19","65-74 years","65-74",12,Not Applicable,Not Applicable
,"Florida","12","2023 Week 04 ending January 28, 2023","2023/04","Renal failure","N17-N19","75-84 years","75-84",12,Not Applicable,Not Applicable
,"Florida","12","2023 Week 04 ending January 28, 2023","2023/04","Renal failure","N17-N19","85+ years","85+",28,Not Applicable,Not Applicable
,"Florida","12","2023 Week 05 ending February 04, 2023","2023/05","Renal failure","N17-N19","65-74 years","65-74",11,Not Applicable,Not Applicable
,"Florida","12","2023 Week 05 ending February 04, 2023","2023/05","Renal failure","N17-N19","75-84 years","75-84",21,Not Applicable,Not Applicable
,"Florida","12","2023 Week 05 ending February 04, 2023","2023/05","Renal failure","N17-N19","85+ years","85+",22,Not Applicable,Not Applicable
,"Florida","12","2023 Week 06 ending February 11, 2023","2023/06","Renal failure","N17-N19","65-74 years","65-74",12,Not Applicable,Not Applicable
,"Florida","12","2023 Week 06 ending February 11, 2023","2023/06","Renal failure","N17-N19","75-84 years","75-84",18,Not Applicable,Not Applicable
,"Florida","12","2023 Week 06 ending February 11, 2023","2023/06","Renal failure","N17-N19","85+ years","85+",12,Not Applicable,Not Applicable
,"Florida","12","2023 Week 07 ending February 18, 2023","2023/07","Renal failure","N17-N19","65-74 years","65-74",15,Not Applicable,Not Applicable
,"Florida","12","2023 Week 07 ending February 18, 2023","2023/07","Renal failure","N17-N19","75-84 years","75-84",24,Not Applicable,Not Applicable
,"Florida","12","2023 Week 07 ending February 18, 2023","2023/07","Renal failure","N17-N19","85+ years","85+",19,Not Applicable,Not Applicable
,"Florida","12","2023 Week 08 ending February 25, 2023","2023/08","Renal failure","N17-N19","65-74 years","65-74",18,Not Applicable,Not Applicable
,"Florida","12","2023 Week 08 ending February 25, 2023","2023/08","Renal failure","N17-N19","75-84 years","75-84",18,Not Applicable,Not Applicable
,"Florida","12","2023 Week 08 ending February 25, 2023","2023/08","Renal failure","N17-N19","85+ years","85+",23,Not Applicable,Not Applicable
,"Florida","12","2023 Week 09 ending March 04, 2023","2023/09","Renal failure","N17-N19","55-64 years","55-64",14,Not Applicable,Not Applicable
,"Florida","12","2023 Week 09 ending March 04, 2023","2023/09","Renal failure","N17-N19","65-74 years","65-74",18,Not Applicable,Not Applicable
,"Florida","12","2023 Week 09 ending March 04, 2023","2023/09","Renal failure","N17-N19","75-84 years","75-84",18,Not Applicable,Not Applicable
,"Florida","12","2023 Week 09 ending March 04, 2023","2023/09","Renal failure","N17-N19","85+ years","85+",25,Not Applicable,Not Applicable
,"Florida","12","2023 Week 10 ending March 11, 2023","2023/10","Renal failure","N17-N19","65-74 years","65-74",13,Not Applicable,Not Applicable
,"Florida","12","2023 Week 10 ending March 11, 2023","2023/10","Renal failure","N17-N19","75-84 years","75-84",20,Not Applicable,Not Applicable
,"Florida","12","2023 Week 10 ending March 11, 2023","2023/10","Renal failure","N17-N19","85+ years","85+",15,Not Applicable,Not Applicable
,"Florida","12","2023 Week 11 ending March 18, 2023","2023/11","Renal failure","N17-N19","65-74 years","65-74",13,Not Applicable,Not Applicable
,"Florida","12","2023 Week 11 ending March 18, 2023","2023/11","Renal failure","N17-N19","75-84 years","75-84",24,Not Applicable,Not Applicable
,"Florida","12","2023 Week 11 ending March 18, 2023","2023/11","Renal failure","N17-N19","85+ years","85+",18,Not Applicable,Not Applicable
,"Florida","12","2023 Week 12 ending March 25, 2023","2023/12","Renal failure","N17-N19","65-74 years","65-74",13,Not Applicable,Not Applicable
,"Florida","12","2023 Week 12 ending March 25, 2023","2023/12","Renal failure","N17-N19","75-84 years","75-84",24,Not Applicable,Not Applicable
,"Florida","12","2023 Week 12 ending March 25, 2023","2023/12","Renal failure","N17-N19","85+ years","85+",20,Not Applicable,Not Applicable
,"Florida","12","2023 Week 13 ending April 01, 2023","2023/13","Renal failure","N17-N19","65-74 years","65-74",18,Not Applicable,Not Applicable
,"Florida","12","2023 Week 13 ending April 01, 2023","2023/13","Renal failure","N17-N19","75-84 years","75-84",26,Not Applicable,Not Applicable
,"Florida","12","2023 Week 13 ending April 01, 2023","2023/13","Renal failure","N17-N19","85+ years","85+",26,Not Applicable,Not Applicable
,"Florida","12","2023 Week 14 ending April 08, 2023","2023/14","Renal failure","N17-N19","65-74 years","65-74",13,Not Applicable,Not Applicable
,"Florida","12","2023 Week 14 ending April 08, 2023","2023/14","Renal failure","N17-N19","75-84 years","75-84",18,Not Applicable,Not Applicable
,"Florida","12","2023 Week 14 ending April 08, 2023","2023/14","Renal failure","N17-N19","85+ years","85+",22,Not Applicable,Not Applicable
,"Florida","12","2023 Week 15 ending April 15, 2023","2023/15","Renal failure","N17-N19","55-64 years","55-64",13,Not Applicable,Not Applicable
,"Florida","12","2023 Week 15 ending April 15, 2023","2023/15","Renal failure","N17-N19","65-74 years","65-74",11,Not Applicable,Not Applicable
,"Florida","12","2023 Week 15 ending April 15, 2023","2023/15","Renal failure","N17-N19","75-84 years","75-84",18,Not Applicable,Not Applicable
,"Florida","12","2023 Week 15 ending April 15, 2023","2023/15","Renal failure","N17-N19","85+ years","85+",22,Not Applicable,Not Applicable
,"Florida","12","2023 Week 16 ending April 22, 2023","2023/16","Renal failure","N17-N19","65-74 years","65-74",17,Not Applicable,Not Applicable
,"Florida","12","2023 Week 16 ending April 22, 2023","2023/16","Renal failure","N17-N19","75-84 years","75-84",20,Not Applicable,Not Applicable
,"Florida","12","2023 Week 16 ending April 22, 2023","2023/16","Renal failure","N17-N19","85+ years","85+",21,Not Applicable,Not Applicable
,"Florida","12","2023 Week 17 ending April 29, 2023","2023/17","Renal failure","N17-N19","65-74 years","65-74",10,Not Applicable,Not Applicable
,"Florida","12","2023 Week 17 ending April 29, 2023","2023/17","Renal failure","N17-N19","75-84 years","75-84",18,Not Applicable,Not Applicable
,"Florida","12","2023 Week 17 ending April 29, 2023","2023/17","Renal failure","N17-N19","85+ years","85+",11,Not Applicable,Not Applicable
,"Florida","12","2023 Week 18 ending May 06, 2023","2023/18","Renal failure","N17-N19","65-74 years","65-74",12,Not Applicable,Not Applicable
,"Florida","12","2023 Week 18 ending May 06, 2023","2023/18","Renal failure","N17-N19","75-84 years","75-84",15,Not Applicable,Not Applicable
,"Florida","12","2023 Week 18 ending May 06, 2023","2023/18","Renal failure","N17-N19","85+ years","85+",27,Not Applicable,Not Applicable
,"Florida","12","2023 Week 19 ending May 13, 2023","2023/19","Renal failure","N17-N19","55-64 years","55-64",10,Not Applicable,Not Applicable
,"Florida","12","2023 Week 19 ending May 13, 2023","2023/19","Renal failure","N17-N19","65-74 years","65-74",21,Not Applicable,Not Applicable
,"Florida","12","2023 Week 19 ending May 13, 2023","2023/19","Renal failure","N17-N19","75-84 years","75-84",28,Not Applicable,Not Applicable
,"Florida","12","2023 Week 19 ending May 13, 2023","2023/19","Renal failure","N17-N19","85+ years","85+",13,Not Applicable,Not Applicable
,"Florida","12","2023 Week 20 ending May 20, 2023","2023/20","Renal failure","N17-N19","65-74 years","65-74",16,Not Applicable,Not Applicable
,"Florida","12","2023 Week 20 ending May 20, 2023","2023/20","Renal failure","N17-N19","75-84 years","75-84",18,Not Applicable,Not Applicable
,"Florida","12","2023 Week 20 ending May 20, 2023","2023/20","Renal failure","N17-N19","85+ years","85+",20,Not Applicable,Not Applicable
,"Florida","12","2023 Week 21 ending May 27, 2023","2023/21","Renal failure","N17-N19","75-84 years","75-84",23,Not Applicable,Not Applicable
,"Florida","12","2023 Week 21 ending May 27, 2023","2023/21","Renal failure","N17-N19","85+ years","85+",19,Not Applicable,Not Applicable
,"Florida","12","2023 Week 22 ending June 03, 2023","2023/22","Renal failure","N17-N19","65-74 years","65-74",15,Not Applicable,Not Applicable
,"Florida","12","2023 Week 22 ending June 03, 2023","2023/22","Renal failure","N17-N19","75-84 years","75-84",17,Not Applicable,Not Applicable
,"Florida","12","2023 Week 22 ending June 03, 2023","2023/22","Renal failure","N17-N19","85+ years","85+",33,Not Applicable,Not Applicable
,"Florida","12","2023 Week 23 ending June 10, 2023","2023/23","Renal failure","N17-N19","65-74 years","65-74",12,Not Applicable,Not Applicable
,"Florida","12","2023 Week 23 ending June 10, 2023","2023/23","Renal failure","N17-N19","75-84 years","75-84",19,Not Applicable,Not Applicable
,"Florida","12","2023 Week 23 ending June 10, 2023","2023/23","Renal failure","N17-N19","85+ years","85+",26,Not Applicable,Not Applicable
,"Florida","12","2023 Week 24 ending June 17, 2023","2023/24","Renal failure","N17-N19","65-74 years","65-74",14,Not Applicable,Not Applicable
,"Florida","12","2023 Week 24 ending June 17, 2023","2023/24","Renal failure","N17-N19","75-84 years","75-84",19,Not Applicable,Not Applicable
,"Florida","12","2023 Week 24 ending June 17, 2023","2023/24","Renal failure","N17-N19","85+ years","85+",17,Not Applicable,Not Applicable
,"Florida","12","2023 Week 25 ending June 24, 2023","2023/25","Renal failure","N17-N19","65-74 years","65-74",15,Not Applicable,Not Applicable
,"Florida","12","2023 Week 25 ending June 24, 2023","2023/25","Renal failure","N17-N19","75-84 years","75-84",15,Not Applicable,Not Applicable
,"Florida","12","2023 Week 25 ending June 24, 2023","2023/25","Renal failure","N17-N19","85+ years","85+",14,Not Applicable,Not Applicable
,"Florida","12","2023 Week 26 ending July 01, 2023","2023/26","Renal failure","N17-N19","65-74 years","65-74",15,Not Applicable,Not Applicable
,"Florida","12","2023 Week 26 ending July 01, 2023","2023/26","Renal failure","N17-N19","75-84 years","75-84",18,Not Applicable,Not Applicable
,"Florida","12","2023 Week 26 ending July 01, 2023","2023/26","Renal failure","N17-N19","85+ years","85+",19,Not Applicable,Not Applicable
,"Florida","12","2023 Week 27 ending July 08, 2023","2023/27","Renal failure","N17-N19","65-74 years","65-74",19,Not Applicable,Not Applicable
,"Florida","12","2023 Week 27 ending July 08, 2023","2023/27","Renal failure","N17-N19","75-84 years","75-84",21,Not Applicable,Not Applicable
,"Florida","12","2023 Week 27 ending July 08, 2023","2023/27","Renal failure","N17-N19","85+ years","85+",14,Not Applicable,Not Applicable
,"Florida","12","2023 Week 28 ending July 15, 2023","2023/28","Renal failure","N17-N19","65-74 years","65-74",14,Not Applicable,Not Applicable
,"Florida","12","2023 Week 28 ending July 15, 2023","2023/28","Renal failure","N17-N19","75-84 years","75-84",18,Not Applicable,Not Applicable
,"Florida","12","2023 Week 28 ending July 15, 2023","2023/28","Renal failure","N17-N19","85+ years","85+",17,Not Applicable,Not Applicable
,"Florida","12","2023 Week 29 ending July 22, 2023","2023/29","Renal failure","N17-N19","65-74 years","65-74",16,Not Applicable,Not Applicable
,"Florida","12","2023 Week 29 ending July 22, 2023","2023/29","Renal failure","N17-N19","75-84 years","75-84",19,Not Applicable,Not Applicable
,"Florida","12","2023 Week 29 ending July 22, 2023","2023/29","Renal failure","N17-N19","85+ years","85+",16,Not Applicable,Not Applicable
,"Florida","12","2023 Week 30 ending July 29, 2023","2023/30","Renal failure","N17-N19","65-74 years","65-74",16,Not Applicable,Not Applicable
,"Florida","12","2023 Week 30 ending July 29, 2023","2023/30","Renal failure","N17-N19","75-84 years","75-84",20,Not Applicable,Not Applicable
,"Florida","12","2023 Week 30 ending July 29, 2023","2023/30","Renal failure","N17-N19","85+ years","85+",18,Not Applicable,Not Applicable
,"Florida","12","2023 Week 31 ending August 05, 2023","2023/31","Renal failure","N17-N19","65-74 years","65-74",19,Not Applicable,Not Applicable
,"Florida","12","2023 Week 31 ending August 05, 2023","2023/31","Renal failure","N17-N19","75-84 years","75-84",17,Not Applicable,Not Applicable
