"Notes","Occurrence State","Occurrence State Code","UCD - ICD Chapter","UCD - ICD Chapter Code","MMWR Week","MMWR Week Code",Deaths,Population,Crude Rate
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2021 Week 51 ending December 25, 2021","2021/51",29,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2021 Week 52 ending January 01, 2022","2021/52",22,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2022 Week 01 ending January 08, 2022","2022/01",25,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2022 Week 02 ending January 15, 2022","2022/02",21,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2022 Week 03 ending January 22, 2022","2022/03",27,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2022 Week 04 ending January 29, 2022","2022/04",31,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2022 Week 05 ending February 05, 2022","2022/05",26,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2022 Week 06 ending February 12, 2022","2022/06",31,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2022 Week 07 ending February 19, 2022","2022/07",35,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2022 Week 08 ending February 26, 2022","2022/08",22,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2022 Week 09 ending March 05, 2022","2022/09",27,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2022 Week 10 ending March 12, 2022","2022/10",28,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2022 Week 11 ending March 19, 2022","2022/11",23,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2022 Week 12 ending March 26, 2022","2022/12",23,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2022 Week 13 ending April 02, 2022","2022/13",26,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2022 Week 14 ending April 09, 2022","2022/14",28,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2022 Week 15 ending April 16, 2022","2022/15",28,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2022 Week 16 ending April 23, 2022","2022/16",27,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2022 Week 17 ending April 30, 2022","2022/17",26,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2022 Week 18 ending May 07, 2022","2022/18",20,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2022 Week 19 ending May 14, 2022","2022/19",27,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2022 Week 20 ending May 21, 2022","2022/20",24,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2022 Week 21 ending May 28, 2022","2022/21",24,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2022 Week 22 ending June 04, 2022","2022/22",24,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2022 Week 23 ending June 11, 2022","2022/23",20,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2022 Week 24 ending June 18, 2022","2022/24",21,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2022 Week 25 ending June 25, 2022","2022/25",24,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2022 Week 26 ending July 02, 2022","2022/26",27,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2022 Week 27 ending July 09, 2022","2022/27",21,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2022 Week 28 ending July 16, 2022","2022/28",23,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2022 Week 29 ending July 23, 2022","2022/29",24,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2022 Week 30 ending July 30, 2022","2022/30",19,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2022 Week 31 ending August 06, 2022","2022/31",20,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2022 Week 32 ending August 13, 2022","2022/32",21,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2022 Week 33 ending August 20, 2022","2022/33",22,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2022 Week 34 ending August 27, 2022","2022/34",21,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2022 Week 35 ending September 03, 2022","2022/35",24,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2022 Week 36 ending September 10, 2022","2022/36",31,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2022 Week 37 ending September 17, 2022","2022/37",23,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2022 Week 38 ending September 24, 2022","2022/38",26,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2022 Week 39 ending October 01, 2022","2022/39",21,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2022 Week 40 ending October 08, 2022","2022/40",33,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2022 Week 41 ending October 15, 2022","2022/41",32,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2022 Week 42 ending October 22, 2022","2022/42",23,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2022 Week 43 ending October 29, 2022","2022/43",29,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2022 Week 44 ending November 05, 2022","2022/44",14,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2022 Week 45 ending November 12, 2022","2022/45",25,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2022 Week 46 ending November 19, 2022","2022/46",31,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2022 Week 47 ending November 26, 2022","2022/47",17,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2022 Week 48 ending December 03, 2022","2022/48",23,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2022 Week 49 ending December 10, 2022","2022/49",23,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2022 Week 50 ending December 17, 2022","2022/50",25,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2022 Week 51 ending December 24, 2022","2022/51",28,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2022 Week 52 ending December 31, 2022","2022/52",24,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2023 Week 01 ending January 07, 2023","2023/01",26,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2023 Week 02 ending January 14, 2023","2023/02",25,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2023 Week 03 ending January 21, 2023","2023/03",25,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2023 Week 04 ending January 28, 2023","2023/04",35,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2023 Week 05 ending February 04, 2023","2023/05",20,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2023 Week 06 ending February 11, 2023","2023/06",33,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2023 Week 07 ending February 18, 2023","2023/07",29,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2023 Week 08 ending February 25, 2023","2023/08",33,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2023 Week 09 ending March 04, 2023","2023/09",25,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2023 Week 10 ending March 11, 2023","2023/10",24,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2023 Week 11 ending March 18, 2023","2023/11",12,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2023 Week 12 ending March 25, 2023","2023/12",38,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2023 Week 13 ending April 01, 2023","2023/13",22,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2023 Week 14 ending April 08, 2023","2023/14",23,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2023 Week 15 ending April 15, 2023","2023/15",16,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2023 Week 16 ending April 22, 2023","2023/16",35,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2023 Week 17 ending April 29, 2023","2023/17",33,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2023 Week 18 ending May 06, 2023","2023/18",28,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2023 Week 19 ending May 13, 2023","2023/19",21,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2023 Week 20 ending May 20, 2023","2023/20",23,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2023 Week 21 ending May 27, 2023","2023/21",23,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2023 Week 22 ending June 03, 2023","2023/22",14,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2023 Week 23 ending June 10, 2023","2023/23",12,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2023 Week 24 ending June 17, 2023","2023/24",29,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2023 Week 25 ending June 24, 2023","2023/25",31,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2023 Week 26 ending July 01, 2023","2023/26",30,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2023 Week 27 ending July 08, 2023","2023/27",27,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2023 Week 28 ending July 15, 2023","2023/28",14,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2023 Week 29 ending July 22, 2023","2023/29",33,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2023 Week 30 ending July 29, 2023","2023/30",21,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2023 Week 31 ending August 05, 2023","2023/31",25,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2023 Week 32 ending August 12, 2023","2023/32",21,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2023 Week 33 ending August 19, 2023","2023/33",16,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2023 Week 34 ending August 26, 2023","2023/34",19,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2023 Week 35 ending September 02, 2023","2023/35",15,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2023 Week 36 ending September 09, 2023","2023/36",21,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2023 Week 37 ending September 16, 2023","2023/37",21,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2023 Week 38 ending September 23, 2023","2023/38",22,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2023 Week 39 ending September 30, 2023","2023/39",34,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2023 Week 40 ending October 07, 2023","2023/40",15,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2023 Week 41 ending October 14, 2023","2023/41",27,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2023 Week 42 ending October 21, 2023","2023/42",29,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2023 Week 43 ending October 28, 2023","2023/43",25,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2023 Week 44 ending November 04, 2023","2023/44",28,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2023 Week 45 ending November 11, 2023","2023/45",29,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2023 Week 46 ending November 18, 2023","2023/46",24,Not Applicable,Not Applicable
,"Alabama","01","Diseases of the genitourinary system","N00-N98","2023 Week 47 ending November 25, 2023","2023/47",28,Not Applicable,Not Applicable
